shipment_id,p_late,severity_p50,line_item_value,risk_tier,action,simulated_net_benefit,robustness,human_approval_required
16766,0.4771650845567026,0.0,11.434631435800174,WATCH,MONITOR,-10.0,ROBUST,False
16784,0.38860471193736945,0.0,11.719720098063105,WATCH,MONITOR,-10.0,ROBUST,False
16794,0.13525062780022312,0.0,9.591027697200422,LOW_RISK,NO_ACTION,0.0,ROBUST,False
16805,0.43852720511234955,0.0,10.60266153538353,WATCH,MONITOR,-10.0,ROBUST,False
16828,0.3929203082432724,0.0,7.467942332285852,WATCH,MONITOR,-10.0,ROBUST,False
16848,0.3443786102810613,0.0,13.064736383209516,WATCH,MONITOR,-10.0,ROBUST,False
16881,0.42811718424367096,0.0,8.314097335405807,WATCH,MONITOR,-10.0,ROBUST,False
16901,0.26164393909718286,0.0,7.389810989252014,LOW_RISK,NO_ACTION,0.0,ROBUST,False
16921,0.18860042034154112,0.0,10.859942398574704,LOW_RISK,NO_ACTION,0.0,ROBUST,False
16923,0.30480935564350375,0.0,12.33874867243372,WATCH,MONITOR,-10.0,ROBUST,False
16926,0.3195367022373895,0.0,7.7467847646631345,WATCH,MONITOR,-10.0,ROBUST,False
16967,0.3153305488039648,0.0,8.912061012773723,WATCH,MONITOR,-10.0,ROBUST,False
16998,0.6093549405183853,2.2051870792799333,11.218887234879471,HIGH_RISK,SUPPLIER_ESCALATION,200.0224377744698,ROBUST,True
17003,0.4794819672956724,0.0,6.71295620067707,WATCH,MONITOR,-10.0,ROBUST,False
17065,0.46089824923849254,0.0,11.138377459496786,WATCH,MONITOR,-10.0,ROBUST,False
17096,0.6154277440452751,6.634540426174453,12.341656305812064,HIGH_RISK,HUMAN_REVIEW,-49.999999999999886,ROBUST,True
17124,0.4205667243634509,0.0,11.916936115868122,WATCH,MONITOR,-10.0,ROBUST,False
17129,0.4773712429061142,0.0,13.78005020578322,WATCH,MONITOR,-10.0,ROBUST,False
17135,0.1393978566717613,0.0,0.0,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17145,0.20604930457829582,0.0,12.145053258304127,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17200,0.298022378261834,0.0,11.51293546492023,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17207,0.4386137972493621,0.0,12.23800847477217,WATCH,MONITOR,-10.0,ROBUST,False
17219,0.302066284609093,0.0,8.124446855715847,WATCH,MONITOR,-10.0,ROBUST,False
17228,0.39921389573663546,0.0,7.83241092718792,WATCH,MONITOR,-10.0,ROBUST,False
17242,0.1555839620995665,0.0,12.570066242672382,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17245,0.20096552519062408,0.0,6.762729506931879,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17247,0.392710438015069,0.0,12.301750939390386,WATCH,MONITOR,-10.0,ROBUST,False
17259,0.16589360355508964,0.0,10.5578502447829,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17348,0.24054237386197072,0.0,6.953951605871843,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17349,0.2059465031254286,0.0,10.834962419735323,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17359,0.23994467768899141,0.0,5.121222128725663,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17373,0.38332961963118817,0.0,8.105609402299896,WATCH,MONITOR,-10.0,ROBUST,False
17447,0.2471388724571204,0.0,10.749999389802367,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17501,0.3221053290431761,0.0,9.153320183876733,WATCH,MONITOR,-10.0,ROBUST,False
17600,0.13997275082176386,0.0,9.282940064390527,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17640,0.4220070772938511,0.0,11.895197003028784,WATCH,MONITOR,-10.0,ROBUST,False
17648,0.24795545025924995,0.0,12.798042078227457,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17660,0.35941366361333704,0.0,5.642793203029772,WATCH,MONITOR,-10.0,ROBUST,False
17697,0.3901558406647331,0.0,11.46004143234501,WATCH,MONITOR,-10.0,ROBUST,False
17701,0.18386436884468016,0.0,7.601402334583733,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17717,0.45386999398134,0.0,9.941161396827502,WATCH,MONITOR,-10.0,ROBUST,False
17764,0.3464897006427812,0.0,7.325438771028173,WATCH,MONITOR,-10.0,ROBUST,False
17796,0.27149005670059256,0.0,11.153949590205006,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17800,0.1729340734312878,0.0,8.03365842788615,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17815,0.4769203751604827,0.0,13.263712581152529,WATCH,MONITOR,-10.0,ROBUST,False
17825,0.8547586954695958,15.986173673401689,13.003228428324663,CRITICAL,EXPEDITE,250.06501614214176,SENSITIVE,True
17831,0.18320982509329956,0.0,10.423560289658782,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17844,0.2350843098896898,0.0,3.776203282285611,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17861,0.4238697032352293,0.0,11.646947487216352,WATCH,MONITOR,-10.0,ROBUST,False
17865,0.37827106528613563,0.0,3.8691155044168695,WATCH,MONITOR,-10.0,ROBUST,False
17870,0.4063137170862897,0.0,7.173598101629328,WATCH,MONITOR,-10.0,ROBUST,False
17900,0.276480440885173,0.0,12.079621443383981,LOW_RISK,NO_ACTION,0.0,ROBUST,False
17924,0.38659050505686676,0.0,7.780232044849981,WATCH,MONITOR,-10.0,ROBUST,False
17944,0.8775744952246998,11.340504653372816,12.827800352068977,CRITICAL,TRANSPORT_MODE_REVIEW,350.0384834010563,ROBUST,True
17949,0.1845051667752786,0.0,11.892931900472293,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18022,0.35307081393654405,0.0,9.302098797215724,WATCH,MONITOR,-10.0,ROBUST,False
18053,0.4904055702395177,0.0,12.259948048404476,WATCH,MONITOR,-10.0,ROBUST,False
18093,0.22424038855813186,0.0,5.437209365414655,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18099,0.2843878368850159,0.0,4.772716457199891,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18121,0.36960054842794143,0.0,8.381721632170791,WATCH,MONITOR,-10.0,ROBUST,False
18129,0.31660251284899515,0.0,12.227104908671096,WATCH,MONITOR,-10.0,ROBUST,False
18155,0.43737111828361974,0.0,7.526717561352706,WATCH,MONITOR,-10.0,ROBUST,False
18182,0.40469708258780634,0.0,6.012638782339389,WATCH,MONITOR,-10.0,ROBUST,False
18227,0.12331888154494282,0.0,11.082157933374816,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18240,0.49936849356950963,0.0,11.562499702626072,WATCH,MONITOR,-10.0,ROBUST,False
18246,0.4009609814877869,0.0,9.343769259347221,WATCH,MONITOR,-10.0,ROBUST,False
18269,0.44556132651764535,0.0,8.673367536536675,WATCH,MONITOR,-10.0,ROBUST,False
18316,0.3604790848381386,0.0,11.788480804924015,WATCH,MONITOR,-10.0,ROBUST,False
18325,0.4425140512187049,0.0,9.259225769705994,WATCH,MONITOR,-10.0,ROBUST,False
18354,0.14495318997148376,0.0,7.578886885484402,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18373,0.23909513422372625,0.0,9.572925814454626,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18386,0.4505683774417971,0.0,11.79904005957023,WATCH,MONITOR,-10.0,ROBUST,False
18392,0.18066208450675691,0.0,6.300785794663244,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18405,0.1312968394320091,0.0,8.03900253977481,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18422,0.4152475759780876,0.0,12.818825598307294,WATCH,MONITOR,-10.0,ROBUST,False
18436,0.4341944622573185,0.0,8.363692300430476,WATCH,MONITOR,-10.0,ROBUST,False
18494,0.16506088727596024,0.0,8.363692300430476,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18500,0.44173839311308616,0.0,12.770866433028825,WATCH,MONITOR,-10.0,ROBUST,False
18509,0.3747071182388678,0.0,12.965451873339987,WATCH,MONITOR,-10.0,ROBUST,False
18538,0.30803307328663354,0.0,3.808216836702557,WATCH,MONITOR,-10.0,ROBUST,False
18580,0.43210007711255405,0.0,11.848556633707274,WATCH,MONITOR,-10.0,ROBUST,False
18586,0.26769969972758634,0.0,12.374107633565673,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18629,0.1775975824893589,0.0,11.43325327198098,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18633,0.21394107064424547,0.0,7.3783837129967145,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18639,0.3020656073173259,0.0,11.472113887062386,WATCH,MONITOR,-10.0,ROBUST,False
18664,0.3125323170692703,0.0,9.70766729687081,WATCH,MONITOR,-10.0,ROBUST,False
18673,0.42223233057649345,0.0,11.196857635323791,WATCH,MONITOR,-10.0,ROBUST,False
18679,0.4165410894609338,0.0,13.249781622761274,WATCH,MONITOR,-10.0,ROBUST,False
18694,0.33254662288182996,0.0,10.07200594918639,WATCH,MONITOR,-10.0,ROBUST,False
18708,0.41231419334619057,0.0,12.026896636310113,WATCH,MONITOR,-10.0,ROBUST,False
18740,0.1767093833174684,0.0,9.40720729681217,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18811,0.12002581083731774,0.0,10.215557313044739,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18862,0.44945352905388003,0.0,12.899222326086994,WATCH,MONITOR,-10.0,ROBUST,False
18881,0.13022179750510784,0.0,7.3783837129967145,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18904,0.19867537189759893,0.0,6.830442175879467,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18923,0.37812757984975387,0.0,9.3160814152242,WATCH,MONITOR,-10.0,ROBUST,False
18980,0.26377917505092363,0.0,10.199174996326047,LOW_RISK,NO_ACTION,0.0,ROBUST,False
18992,0.45052558796620357,0.0,4.970507503005476,WATCH,MONITOR,-10.0,ROBUST,False
18997,0.21919191786490783,0.0,6.674813885187817,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19013,0.8952250407597886,31.047046256389045,11.342684325219842,CRITICAL,TRANSPORT_MODE_REVIEW,350.0340280529754,ROBUST,True
19014,0.22026225622429765,0.0,12.444463365738759,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19019,0.3312300196739327,0.0,6.68586094706836,WATCH,MONITOR,-10.0,ROBUST,False
19063,0.25037535016131734,0.0,9.575052927597383,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19080,0.31394910230350215,0.0,12.568610071490925,WATCH,MONITOR,-10.0,ROBUST,False
19105,0.4506392475340075,0.0,10.559451941968357,WATCH,MONITOR,-10.0,ROBUST,False
19142,0.46499402169214743,0.0,9.068428820846728,WATCH,MONITOR,-10.0,ROBUST,False
19146,0.20638962586164486,0.0,5.295062073827364,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19172,0.6861716974962245,4.030999833380642,8.737292112544221,HIGH_RISK,TRANSPORT_MODE_REVIEW,350.0262118763377,ROBUST,True
19177,0.31965760609658045,0.0,12.77138929548529,WATCH,MONITOR,-10.0,ROBUST,False
19225,0.4796449827552989,0.0,6.385143807498773,WATCH,MONITOR,-10.0,ROBUST,False
19241,0.49944692766575394,0.0,5.908327473485125,WATCH,MONITOR,-10.0,ROBUST,False
19243,0.19416289953661067,0.0,13.72871115850582,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19244,0.3907919485383262,0.0,5.666426688112432,WATCH,MONITOR,-10.0,ROBUST,False
19246,0.2512124248932781,0.0,11.665118515605508,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19250,0.1032432787544853,0.0,10.604813694019272,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19263,0.10370100897436095,0.0,11.695255355062795,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19272,0.2842264030249023,0.0,7.714677473800927,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19282,0.29533396520173383,0.0,9.970864853024095,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19289,0.10902787862937707,0.0,9.432020452939865,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19293,0.374770966709721,0.0,5.3745373924594455,WATCH,MONITOR,-10.0,ROBUST,False
19335,0.21760135543798126,0.0,3.2188758248682006,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19344,0.3239572406143798,0.0,5.961005339623274,WATCH,MONITOR,-10.0,ROBUST,False
19346,0.22036762926616751,0.0,5.809102989514006,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19348,0.16685372594772288,0.0,9.019905995071678,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19359,0.2628694954395501,0.0,11.0415048322491,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19405,0.19290934591620032,0.0,0.0,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19406,0.3139203907676672,0.0,8.735927034241747,WATCH,MONITOR,-10.0,ROBUST,False
19410,0.179531412114592,0.0,12.346508273971386,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19431,0.30336239065785087,0.0,10.264687244346277,WATCH,MONITOR,-10.0,ROBUST,False
19484,0.16295140594754703,0.0,13.126277706412873,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19512,0.36838988379431403,0.0,11.249742165184863,WATCH,MONITOR,-10.0,ROBUST,False
19514,0.40157507377656965,0.0,6.214748088623106,WATCH,MONITOR,-10.0,ROBUST,False
19584,0.14415769369997353,0.0,11.580219561021574,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19620,0.28712096481493565,0.0,12.486322920459527,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19627,0.12834868026194945,0.0,5.707110264748875,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19630,0.33927297821680097,0.0,5.531807209916391,WATCH,MONITOR,-10.0,ROBUST,False
19647,0.20576171917185815,0.0,12.131354487250757,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19656,0.3110497827354831,0.0,12.940163021265278,WATCH,MONITOR,-10.0,ROBUST,False
19670,0.3069844037537165,0.0,8.387806341155557,WATCH,MONITOR,-10.0,ROBUST,False
19685,0.4697417384775202,0.0,10.741405847723883,WATCH,MONITOR,-10.0,ROBUST,False
19689,0.31963328902748916,0.0,7.6198665000284915,WATCH,MONITOR,-10.0,ROBUST,False
19694,0.3331993918873263,0.0,11.309988870964506,WATCH,MONITOR,-10.0,ROBUST,False
19696,0.26066125030575216,0.0,9.45727857185611,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19712,0.47963184127312675,0.0,9.006121611792311,WATCH,MONITOR,-10.0,ROBUST,False
19771,0.41087436377584385,0.0,13.027100596476659,WATCH,MONITOR,-10.0,ROBUST,False
19788,0.8274715427112274,9.82095905348025,8.609531687411488,HIGH_RISK,HUMAN_REVIEW,-50.0,ROBUST,True
19840,0.43768383431049285,0.0,9.965569934832672,WATCH,MONITOR,-10.0,ROBUST,False
19851,0.6461687719019565,1.8109586043608537,9.595874844595468,HIGH_RISK,TRANSPORT_MODE_REVIEW,171.66116838624424,SENSITIVE,True
19863,0.4314668574134376,0.0,6.272744922351736,WATCH,MONITOR,-10.0,ROBUST,False
19873,0.42915522731740086,0.0,5.758775582950241,WATCH,MONITOR,-10.0,ROBUST,False
19891,0.17554807470514178,0.0,11.647465099148372,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19905,0.38045645255343075,0.0,12.013706813470414,WATCH,MONITOR,-10.0,ROBUST,False
19924,0.21625718772261246,0.0,13.353794095101895,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19940,0.2189970679970673,0.0,11.773757787382696,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19958,0.2185392307522323,0.0,4.499809670330265,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19959,0.39022729902397935,0.0,7.526706791235473,WATCH,MONITOR,-10.0,ROBUST,False
19977,0.19193041671701444,0.0,8.805421614591278,LOW_RISK,NO_ACTION,0.0,ROBUST,False
19996,0.10036233409843609,0.0,7.409863012128405,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20044,0.3860947413930532,0.0,7.68658462018161,WATCH,MONITOR,-10.0,ROBUST,False
20073,0.8866954494689261,0.8653289638857234,12.541891097051904,CRITICAL,TRANSPORT_MODE_REVIEW,29.810197444486676,SENSITIVE,True
20133,0.14179295812313386,0.0,7.682758906011914,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20172,0.8428548224174635,1.1253661657283476,12.367855554231083,HIGH_RISK,TRANSPORT_MODE_REVIEW,68.81884322543547,SENSITIVE,True
20185,0.2519602089290816,0.0,6.68586094706836,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20219,0.29036253098928033,0.0,11.183304663571239,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20236,0.11782801628505234,0.0,8.707978826622321,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20239,0.4882293330509442,0.0,11.194397856122801,WATCH,MONITOR,-10.0,ROBUST,False
20245,0.3864252213678233,0.0,8.476579508530941,WATCH,MONITOR,-10.0,ROBUST,False
20264,0.22927762612973446,0.0,11.201046323792598,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20266,0.22747890291415895,0.0,9.328212292571072,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20274,0.27941701974738375,0.0,12.108685810970181,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20280,0.35049792910521316,0.0,10.772033423720758,WATCH,MONITOR,-10.0,ROBUST,False
20291,0.15854922663558713,0.0,10.158050310388465,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20294,0.17557192550598094,0.0,14.358997544689737,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20319,0.44377383313342034,0.0,13.081543466215237,WATCH,MONITOR,-10.0,ROBUST,False
20321,0.20250196955562905,0.0,8.347886571699778,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20349,0.252077999190071,0.0,11.834008173660498,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20371,0.44850874038004684,0.0,8.594950211972973,WATCH,MONITOR,-10.0,ROBUST,False
20383,0.3652591317599291,0.0,12.671845462498068,WATCH,MONITOR,-10.0,ROBUST,False
20407,0.23668475173667536,0.0,9.476698956208883,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20417,0.37347981828984833,0.0,6.232310482535197,WATCH,MONITOR,-10.0,ROBUST,False
20432,0.8034048457677191,19.94863519670384,13.083034829637105,HIGH_RISK,TRANSPORT_MODE_REVIEW,350.0392491044886,ROBUST,True
20450,0.3942570640045461,0.0,7.282417477935256,WATCH,MONITOR,-10.0,ROBUST,False
20462,0.29480641620649584,0.0,12.359227115018937,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20506,0.4252728589137845,0.0,10.905882583462414,WATCH,MONITOR,-10.0,ROBUST,False
20512,0.48185506080258733,0.0,10.748582989368131,WATCH,MONITOR,-10.0,ROBUST,False
20544,0.4703154197978273,0.0,12.873289009741768,WATCH,MONITOR,-10.0,ROBUST,False
20558,0.46370601738213635,0.0,8.987321812850125,WATCH,MONITOR,-10.0,ROBUST,False
20560,0.30486798237355484,0.0,7.886878076827088,WATCH,MONITOR,-10.0,ROBUST,False
20619,0.24405684565557523,0.0,12.206077645517674,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20623,0.28601412989226915,0.0,7.422266104044865,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20631,0.3759584013253443,0.0,9.609452006112171,WATCH,MONITOR,-10.0,ROBUST,False
20666,0.4535991107484747,0.0,9.802616942151154,WATCH,MONITOR,-10.0,ROBUST,False
20667,0.7855834134645553,1.9137025175754179,7.578094320216074,HIGH_RISK,HUMAN_REVIEW,-50.0,SENSITIVE,True
20671,0.8258149918672923,7.626838907281208,12.876334237348285,HIGH_RISK,TRANSPORT_MODE_REVIEW,350.0386290027121,ROBUST,True
20684,0.42607209278795566,0.0,7.4530692822067,WATCH,MONITOR,-10.0,ROBUST,False
20690,0.49154240607129385,0.0,10.575469317625773,WATCH,MONITOR,-10.0,ROBUST,False
20697,0.4521007093126749,0.0,7.003792467179079,WATCH,MONITOR,-10.0,ROBUST,False
20723,0.21197493187676267,0.0,4.610456190417329,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20735,0.1423823645376191,0.0,13.467655178504874,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20761,0.14489642879663545,0.0,11.185746908010408,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20774,0.21648932743131044,0.0,6.733580447323951,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20824,0.3456734895938157,0.0,5.9656594409260295,WATCH,MONITOR,-10.0,ROBUST,False
20878,0.42172813043886903,0.0,7.815658937479199,WATCH,MONITOR,-10.0,ROBUST,False
20883,0.45970012279262595,0.0,10.322230781590136,WATCH,MONITOR,-10.0,ROBUST,False
20894,0.3495013537476931,0.0,11.965280520280166,WATCH,MONITOR,-10.0,ROBUST,False
20908,0.1022525250992215,0.0,5.829710031253992,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20947,0.17452671060741343,0.0,7.531552381407289,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20952,0.1398904815413472,0.0,4.378269585796169,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20961,0.24532979022760404,0.0,12.649580786418749,LOW_RISK,NO_ACTION,0.0,ROBUST,False
20969,0.894355853408227,44.43804071139263,11.530991290781854,CRITICAL,HUMAN_REVIEW,-50.0,ROBUST,True
20975,0.11735887143142434,0.0,3.1612467120315646,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21000,0.23939119031826214,0.0,8.035861642877949,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21028,0.17167186985012906,0.0,6.2150679926546255,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21033,0.3588280665035496,0.0,11.279448456919502,WATCH,MONITOR,-10.0,ROBUST,False
21037,0.285708947729736,0.0,8.523870846169478,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21044,0.2981270587735635,0.0,9.280097751152644,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21045,0.27107671521338444,0.0,11.201046323792598,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21061,0.48240788419462677,0.0,9.671912304160507,WATCH,MONITOR,-10.0,ROBUST,False
21076,0.1858940500486253,0.0,11.89597453379406,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21091,0.30666570393754977,0.0,10.003133772661174,WATCH,MONITOR,-10.0,ROBUST,False
21092,0.7897865679401844,42.8236641154184,11.991617490550734,HIGH_RISK,TRANSPORT_MODE_REVIEW,350.03597485247155,ROBUST,True
21096,0.322737765253825,0.0,10.641392970437847,WATCH,MONITOR,-10.0,ROBUST,False
21125,0.47160835428672043,0.0,10.295973798416092,WATCH,MONITOR,-10.0,ROBUST,False
21143,0.2511873422565137,0.0,9.583285043195929,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21147,0.2854703223092712,0.0,12.319405795112926,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21174,0.1354089260858914,0.0,12.936317614355193,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21175,0.3435996444207714,0.0,10.230991839895042,WATCH,MONITOR,-10.0,ROBUST,False
21193,0.8124516265935845,1.7412987408196732,13.51637649439838,HIGH_RISK,TRANSPORT_MODE_REVIEW,161.21834717232116,SENSITIVE,True
21199,0.16412361580622753,0.0,7.117854116775538,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21217,0.31781251716180325,0.0,11.772215778919925,WATCH,MONITOR,-10.0,ROBUST,False
21230,0.31292410535196424,0.0,14.557448378884015,WATCH,MONITOR,-10.0,ROBUST,False
21276,0.7862746553302431,46.29362462217598,9.16977667742695,HIGH_RISK,HUMAN_REVIEW,-50.0,ROBUST,True
21279,0.37928618139778913,0.0,7.115582126184454,WATCH,MONITOR,-10.0,ROBUST,False
21301,0.34950887626034116,0.0,10.232318166185994,WATCH,MONITOR,-10.0,ROBUST,False
21336,0.17560691309859888,0.0,10.299423737653024,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21378,0.8906633565857074,1.787094194909901,9.508917873089924,CRITICAL,HUMAN_REVIEW,-50.0,SENSITIVE,True
21380,0.8248955495228774,3.2858434624155053,12.171486376730597,HIGH_RISK,SUPPLIER_ESCALATION,200.0243429727534,ROBUST,True
21390,0.31177429621651065,0.0,9.496195777086555,WATCH,MONITOR,-10.0,ROBUST,False
21399,0.2581956304734281,0.0,7.14109467556284,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21414,0.22893538323237747,0.0,13.10933061874803,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21469,0.6066370654586991,5.7215897797203406,4.61512051684126,HIGH_RISK,TRANSPORT_MODE_REVIEW,350.01384536155047,ROBUST,True
21478,0.47564347932409623,0.0,6.378850541816241,WATCH,MONITOR,-10.0,ROBUST,False
21480,0.36869793619099334,0.0,11.952411895359067,WATCH,MONITOR,-10.0,ROBUST,False
21491,0.1298983614545262,0.0,12.37396138177478,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21493,0.28427398939285353,0.0,10.447943291142154,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21525,0.45632965260425107,0.0,7.2941191137879,WATCH,MONITOR,-10.0,ROBUST,False
21536,0.13778497032043477,0.0,12.79030020655161,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21540,0.4955502848550174,0.0,6.1353267674944725,WATCH,MONITOR,-10.0,ROBUST,False
21556,0.47962775745816855,0.0,7.3456553082334635,WATCH,MONITOR,-10.0,ROBUST,False
21557,0.13130979229195036,0.0,10.168721541556284,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21563,0.473365328179822,0.0,12.933623668263472,WATCH,MONITOR,-10.0,ROBUST,False
21568,0.2452530361037849,0.0,10.093322479806597,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21573,0.4378836668303451,0.0,9.84033473753086,WATCH,MONITOR,-10.0,ROBUST,False
21576,0.2673533350853086,0.0,12.738443495032413,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21590,0.27634204508100635,0.0,7.974532844130228,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21606,0.353697236391017,0.0,9.038308098485514,WATCH,MONITOR,-10.0,ROBUST,False
21656,0.40979096771039336,0.0,11.475537670993813,WATCH,MONITOR,-10.0,ROBUST,False
21666,0.11351566037929946,0.0,9.711176264112805,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21674,0.3372623982108537,0.0,11.702954327364838,WATCH,MONITOR,-10.0,ROBUST,False
21705,0.17469319763894842,0.0,12.501501918278725,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21706,0.23837980714528118,0.0,12.64914537158103,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21742,0.2391874664620866,0.0,6.985641817639208,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21752,0.2876241360884615,0.0,8.094683648698815,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21755,0.23365456475046936,0.0,6.052677231275971,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21795,0.14294444738026713,0.0,11.36593939128071,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21825,0.15825149541018058,0.0,7.957684897703103,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21839,0.11337519422443908,0.0,6.075598872684772,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21843,0.28809963413150175,0.0,12.95039048795861,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21844,0.48177907794119545,0.0,11.436257140988253,WATCH,MONITOR,-10.0,ROBUST,False
21868,0.14627008945924663,0.0,11.373674891823535,LOW_RISK,NO_ACTION,0.0,ROBUST,False
21897,0.4785057972012329,0.0,6.762729506931879,WATCH,MONITOR,-10.0,ROBUST,False
21942,0.3933446058928375,0.0,3.675540889674756,WATCH,MONITOR,-10.0,ROBUST,False
